Event_ID,Event_Title,Date,Day_of_Navratri,State,City,Event_Type,Category,Participants,Donations,Duration_Hours,Rating,Age_Group,Venue_Type,Organizer,Entry_Fee,Food_Stalls,Live_Music,Celebrity_Guest,Prize_Money,Sponsor,Media_Coverage,Social_Media_Reach,Repeat_Attendees,First_Time_Attendees,Female_Participants,Male_Participants,Volunteers,Safety_Measures,Parking_Available,Accessibility,Environmental_Impact
1600,Traditional Navratri Garba Night,2025-09-21,Day 7,West Bengal,Asansol,Traditional Garba,Goddess Devi & Her Nine Forms (Navadurga),495,83814.77,4,4.7,All Ages,Hotel Banquet,Residential Welfare Association,0,No,Yes,No,0,No,Yes,15026,60,26,45,34,41,Good,Yes,Wheelchair Accessible,Traditional
1004,Grand Dandiya Celebration,2025-09-22,Day 8,West Bengal,Durgapur,Dandiya Night,Goddess Devi & Her Nine Forms (Navadurga),398,112946.9,6,3.9,Adults (26-45),School Campus,Local Community Committee,150,Yes,Yes,No,0,Yes,No,11965,46,46,45,53,46,Average,No,Limited,Eco-Friendly
1017,Grand Dandiya Celebration,2025-09-22,Day 8,Maharashtra,Thane,Dandiya Night,Navratri as a Platform for Social Unity & Diversity,990,198548.28,5,4.4,Senior (45+),Open Ground,Residential Welfare Association,0,No,Yes,No,0,No,No,33479,56,69,61,33,22,Good,Yes,Wheelchair Accessible,Moderate
1024,Traditional Navratri Garba Night,2025-09-22,Day 8,Uttar Pradesh,Allahabad,Traditional Garba,Goddess Devi & Her Nine Forms (Navadurga),187,35454.52,4,4.1,Youth (13-25),Temple Complex,NGO - Women Empowerment,150,No,No,Yes,0,No,No,20198,66,58,59,51,30,Good,No,Not Accessible,Moderate
1060,Kids Navratri Special,2025-09-22,Day 8,Delhi,Ghaziabad,Kids Special,Goddess Devi & Her Nine Forms (Navadurga),666,119769.24,4,4.5,Senior (45+),Public Park,Youth Association,50,Yes,No,Yes,0,No,No,24499,20,24,66,36,37,Excellent,No,Limited,Moderate
1064,Grand Dandiya Celebration,2025-09-22,Day 8,Rajasthan,Ajmer,Dandiya Night,Goddess Devi & Her Nine Forms (Navadurga),467,78062.78,5,4.3,Kids (5-12),Stadium,Local Community Committee,0,Yes,Yes,No,0,Yes,No,26537,65,72,47,35,35,Average,No,Not Accessible,Traditional
1069,Celebrity Navratri Night,2025-09-22,Day 8,Tamil Nadu,Trichy,Celebrity Night,"Fasting Foods, Rituals & Health Benefits",560,84639.38,6,4.3,All Ages,Open Ground,Youth Association,200,Yes,Yes,No,0,Yes,No,35503,69,78,66,44,12,Excellent,Yes,Wheelchair Accessible,Moderate
1071,Celebrity Navratri Night,2025-09-22,Day 8,Uttar Pradesh,Allahabad,Celebrity Night,Indian Culture & Traditions during Navratri,593,55673.2,4,4.4,Kids (5-12),Stadium,School Management,0,Yes,No,No,0,Yes,No,19073,23,63,67,50,44,Good,Yes,Limited,Moderate
1090,Garba Dance Competition,2025-09-22,Day 8,Madhya Pradesh,Jabalpur,Competition,Women Empowerment through Devi Worship,183,32660.49,4,4.1,Kids (5-12),College Ground,NGO - Women Empowerment,100,Yes,No,Yes,0,No,Yes,34380,51,21,60,45,46,Good,Yes,Wheelchair Accessible,Traditional
1093,Grand Dandiya Celebration,2025-09-22,Day 8,Maharashtra,Pune,Dandiya Night,Devi-Devata in Indian Scriptures & their Symbolism,450,100872.96,5,4.5,Senior (45+),College Ground,College Cultural Committee,0,Yes,No,No,0,Yes,Yes,7370,76,28,65,42,23,Average,Yes,Not Accessible,Eco-Friendly
1097,Garba Dance Competition,2025-09-22,Day 8,Punjab,Patiala,Competition,Social & Economic Impact of Navratri Celebrations,176,41285.98,5,3.9,All Ages,School Campus,School Management,0,Yes,Yes,No,5000,Yes,No,43752,27,58,50,50,31,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1103,College Navratri Fest,2025-09-22,Day 8,West Bengal,Howrah,College Fest,"Fasting Foods, Rituals & Health Benefits",305,35629.84,6,4.4,Senior (45+),Hotel Banquet,Local Community Committee,0,Yes,No,No,0,Yes,Yes,7591,46,39,63,38,15,Good,Yes,Wheelchair Accessible,Traditional
1109,Techno Garba Dance Festival,2025-09-22,Day 8,Uttar Pradesh,Varanasi,Techno Garba,Comparative Study: Navratri Celebrations in Different States of India,653,61722.97,6,4.4,Kids (5-12),Community Hall,Youth Association,200,No,Yes,No,0,No,Yes,16271,36,26,46,46,25,Good,Yes,Limited,Moderate
1110,College Navratri Fest,2025-09-22,Day 8,Maharashtra,Nagpur,College Fest,Mata Sati & the Significance of Shakti Peethas,922,119607.72,5,4.2,Adults (26-45),Hotel Banquet,College Cultural Committee,0,Yes,Yes,No,0,Yes,No,24071,29,71,48,48,29,Good,Yes,Limited,Traditional
1117,Kids Navratri Special,2025-09-22,Day 8,West Bengal,Kolkata,Kids Special,Women Empowerment through Devi Worship,224,29026.79,4,3.6,Senior (45+),Community Hall,School Management,50,Yes,Yes,No,0,No,No,8006,47,70,55,55,47,Excellent,Yes,Not Accessible,Moderate
1121,Traditional Navratri Garba Night,2025-09-22,Day 8,Punjab,Patiala,Traditional Garba,Social & Economic Impact of Navratri Celebrations,322,62081.1,5,4.1,Adults (26-45),Community Hall,Temple Trust,200,Yes,Yes,No,0,Yes,No,46740,71,52,64,35,36,Good,No,Not Accessible,Traditional
1123,Navratri Cultural Evening,2025-09-22,Day 8,Uttar Pradesh,Kanpur,Cultural Program,Navratri as a Platform for Social Unity & Diversity,295,25729.34,3,3.6,Kids (5-12),Public Park,Temple Trust,0,No,Yes,No,0,No,No,31908,55,47,68,32,13,Excellent,No,Limited,Eco-Friendly
1126,Traditional Navratri Garba Night,2025-09-22,Day 8,Rajasthan,Kota,Traditional Garba,Garba & Dandiya: Cultural & Global Influence,415,117286.8,5,3.9,Youth (13-25),Public Park,College Cultural Committee,0,Yes,No,Yes,0,Yes,No,43291,72,78,61,39,21,Good,Yes,Limited,Moderate
1134,Grand Dandiya Celebration,2025-09-22,Day 8,Rajasthan,Kota,Dandiya Night,Comparative Study: Navratri Celebrations in Different States of India,671,162611.37,6,4.0,Adults (26-45),Community Hall,School Management,0,No,Yes,No,0,Yes,No,27293,56,72,62,32,30,Good,No,Limited,Traditional
1140,Traditional Navratri Garba Night,2025-09-22,Day 8,Karnataka,Mangalore,Traditional Garba,Devi-Devata in Indian Scriptures & their Symbolism,544,67867.28,5,4.2,Kids (5-12),Stadium,Corporate CSR Initiative,200,Yes,No,No,0,No,Yes,38405,76,41,62,37,11,Excellent,No,Wheelchair Accessible,Moderate
1151,Traditional Navratri Garba Night,2025-09-22,Day 8,Delhi,Dwarka,Traditional Garba,Devi-Devata in Indian Scriptures & their Symbolism,654,99261.41,3,4.0,Senior (45+),Public Park,College Cultural Committee,0,Yes,Yes,No,0,Yes,Yes,12349,23,50,62,50,33,Excellent,Yes,Wheelchair Accessible,Moderate
1152,Techno Garba Dance Festival,2025-09-22,Day 8,Delhi,Dwarka,Techno Garba,Devi-Devata in Indian Scriptures & their Symbolism,586,106129.58,6,4.3,Adults (26-45),Temple Complex,College Cultural Committee,200,Yes,Yes,No,0,No,No,46991,36,66,54,41,24,Good,No,Not Accessible,Traditional
1154,Navratri Cultural Evening,2025-09-22,Day 8,Karnataka,Mangalore,Cultural Program,Mata Sati & the Significance of Shakti Peethas,187,50122.5,2,3.9,Kids (5-12),Stadium,School Management,0,Yes,No,No,0,No,No,9263,76,75,58,53,19,Excellent,Yes,Limited,Traditional
1160,Grand Dandiya Celebration,2025-09-22,Day 8,Madhya Pradesh,Indore,Dandiya Night,Eco-Friendly Navratri: Green Celebrations & Sustainability,516,72275.57,7,4.5,Youth (13-25),Open Ground,Municipal Corporation,50,No,No,No,0,No,Yes,14998,53,58,62,36,21,Average,Yes,Limited,Eco-Friendly
1176,Navratri Cultural Evening,2025-09-22,Day 8,Maharashtra,Pune,Cultural Program,Social & Economic Impact of Navratri Celebrations,496,125314.07,2,4.7,Senior (45+),Stadium,Youth Association,0,No,No,No,0,Yes,No,10615,78,76,48,35,49,Excellent,Yes,Wheelchair Accessible,Moderate
1182,Garba Dance Competition,2025-09-22,Day 8,Uttar Pradesh,Meerut,Competition,Comparative Study: Navratri Celebrations in Different States of India,159,35795.97,4,4.0,Kids (5-12),School Campus,School Management,0,No,No,No,5000,Yes,Yes,18848,26,33,62,50,36,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1189,College Navratri Fest,2025-09-22,Day 8,Rajasthan,Jodhpur,College Fest,Social & Economic Impact of Navratri Celebrations,451,53843.52,7,4.2,All Ages,Stadium,Residential Welfare Association,200,Yes,No,Yes,0,Yes,No,4786,38,46,51,35,35,Good,No,Wheelchair Accessible,Moderate
1191,Garba Dance Competition,2025-09-22,Day 8,Tamil Nadu,Tirunelveli,Competition,Eco-Friendly Navratri: Green Celebrations & Sustainability,114,18034.42,5,3.9,All Ages,Open Ground,Corporate CSR Initiative,200,Yes,Yes,Yes,0,Yes,No,36755,37,57,63,41,49,Excellent,Yes,Wheelchair Accessible,Moderate
1209,Traditional Navratri Garba Night,2025-09-22,Day 8,Delhi,Dwarka,Traditional Garba,Navratri as a Platform for Social Unity & Diversity,711,57825.88,3,4.0,Kids (5-12),Open Ground,NGO - Women Empowerment,150,No,Yes,No,0,Yes,No,3708,37,26,68,46,26,Excellent,Yes,Not Accessible,Moderate
1218,Celebrity Navratri Night,2025-09-22,Day 8,Karnataka,Mysore,Celebrity Night,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),593,147450.11,6,4.9,All Ages,Hotel Banquet,Residential Welfare Association,0,Yes,No,No,0,No,No,33018,77,58,66,40,10,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1229,Navratri Cultural Evening,2025-09-22,Day 8,Delhi,Dwarka,Cultural Program,"Fasting Foods, Rituals & Health Benefits",394,91760.01,3,3.9,All Ages,Open Ground,Youth Association,50,Yes,No,Yes,0,Yes,No,28912,34,53,68,53,31,Good,Yes,Limited,Eco-Friendly
1277,Navratri Cultural Evening,2025-09-22,Day 8,Gujarat,Gandhinagar,Cultural Program,Women Empowerment through Devi Worship,417,70589.2,4,4.0,Adults (26-45),School Campus,Cultural Society,50,Yes,No,Yes,0,Yes,Yes,30510,65,26,45,39,45,Good,No,Wheelchair Accessible,Eco-Friendly
1286,Grand Dandiya Celebration,2025-09-22,Day 8,Punjab,Ludhiana,Dandiya Night,Goddess Devi & Her Nine Forms (Navadurga),321,66019.06,7,3.8,All Ages,Community Hall,Municipal Corporation,0,Yes,No,No,0,Yes,Yes,17940,23,72,53,34,27,Good,No,Wheelchair Accessible,Eco-Friendly
1292,Traditional Navratri Garba Night,2025-09-22,Day 8,Punjab,Patiala,Traditional Garba,Women Empowerment through Devi Worship,266,76005.48,3,3.8,Youth (13-25),Stadium,Residential Welfare Association,100,Yes,Yes,No,0,No,No,10569,45,51,53,42,40,Good,Yes,Limited,Eco-Friendly
1294,College Navratri Fest,2025-09-22,Day 8,Maharashtra,Aurangabad,College Fest,Social & Economic Impact of Navratri Celebrations,1197,149978.36,7,4.2,Youth (13-25),Temple Complex,Residential Welfare Association,100,No,Yes,No,0,No,No,8848,22,52,62,36,23,Good,No,Not Accessible,Eco-Friendly
1328,Techno Garba Dance Festival,2025-09-22,Day 8,Delhi,Gurgaon,Techno Garba,Women Empowerment through Devi Worship,1020,291250.14,4,4.8,Adults (26-45),Community Hall,NGO - Women Empowerment,0,Yes,No,No,0,No,No,26117,58,63,55,45,47,Good,Yes,Limited,Eco-Friendly
1372,Kids Navratri Special,2025-09-22,Day 8,Punjab,Jalandhar,Kids Special,"Music, Dance & Art Forms of Navratri across India",279,43793.81,3,3.8,Senior (45+),Temple Complex,Temple Trust,0,Yes,Yes,No,0,No,Yes,39311,56,47,56,54,44,Good,No,Limited,Moderate
1373,Navratri Cultural Evening,2025-09-22,Day 8,Delhi,New Delhi,Cultural Program,Goddess Devi & Her Nine Forms (Navadurga),545,143379.72,4,4.1,All Ages,Community Hall,Local Community Committee,0,Yes,Yes,Yes,0,No,Yes,21927,39,73,53,49,23,Excellent,Yes,Wheelchair Accessible,Moderate
1381,Celebrity Navratri Night,2025-09-22,Day 8,Maharashtra,Aurangabad,Celebrity Night,Eco-Friendly Navratri: Green Celebrations & Sustainability,1667,173878.77,4,4.0,Kids (5-12),Open Ground,Local Community Committee,0,Yes,Yes,No,0,Yes,Yes,45859,62,69,57,52,48,Excellent,Yes,Limited,Moderate
1397,Grand Dandiya Celebration,2025-09-22,Day 8,Delhi,Noida,Dandiya Night,Devi-Devata in Indian Scriptures & their Symbolism,625,171091.91,7,4.3,All Ages,Hotel Banquet,Municipal Corporation,0,Yes,No,No,0,No,Yes,42911,36,73,57,36,27,Good,Yes,Not Accessible,Moderate
1409,Techno Garba Dance Festival,2025-09-22,Day 8,Karnataka,Belgaum,Techno Garba,Indian Culture & Traditions during Navratri,604,98216.26,5,4.1,Youth (13-25),Open Ground,School Management,0,Yes,No,No,0,No,Yes,13262,60,76,59,38,13,Good,Yes,Limited,Moderate
1431,Kids Navratri Special,2025-09-22,Day 8,Maharashtra,Nashik,Kids Special,Indian Culture & Traditions during Navratri,345,64222.17,4,4.0,All Ages,College Ground,Corporate CSR Initiative,100,Yes,Yes,No,0,Yes,Yes,19040,33,79,51,39,27,Good,No,Not Accessible,Eco-Friendly
1515,Garba Dance Competition,2025-09-22,Day 8,Madhya Pradesh,Indore,Competition,Comparative Study: Navratri Celebrations in Different States of India,251,60203.29,4,3.9,Youth (13-25),School Campus,College Cultural Committee,0,Yes,Yes,No,50000,Yes,Yes,22618,70,32,62,45,21,Good,Yes,Limited,Traditional
1537,Traditional Navratri Garba Night,2025-09-22,Day 8,Madhya Pradesh,Gwalior,Traditional Garba,Devi-Devata in Indian Scriptures & their Symbolism,312,31733.46,5,3.9,Adults (26-45),Public Park,Corporate CSR Initiative,0,Yes,Yes,No,0,No,Yes,4975,33,25,47,32,22,Good,No,Limited,Moderate
1539,Traditional Navratri Garba Night,2025-09-22,Day 8,Karnataka,Mysore,Traditional Garba,"Fasting Foods, Rituals & Health Benefits",236,20956.08,4,4.2,Adults (26-45),Temple Complex,Municipal Corporation,100,Yes,Yes,Yes,0,No,No,5318,44,52,68,49,30,Good,Yes,Limited,Moderate
1540,Kids Navratri Special,2025-09-22,Day 8,Gujarat,Bhavnagar,Kids Special,Women Empowerment through Devi Worship,631,60130.98,4,4.0,Youth (13-25),Community Hall,NGO - Women Empowerment,50,Yes,No,Yes,0,No,No,36186,22,35,51,48,41,Good,No,Wheelchair Accessible,Traditional
1550,Techno Garba Dance Festival,2025-09-22,Day 8,Gujarat,Surat,Techno Garba,"Fasting Foods, Rituals & Health Benefits",1677,489353.51,4,4.3,Youth (13-25),Hotel Banquet,Corporate CSR Initiative,50,No,No,No,0,No,Yes,9933,67,53,62,36,10,Good,No,Wheelchair Accessible,Traditional
1551,Kids Navratri Special,2025-09-22,Day 8,Tamil Nadu,Tirunelveli,Kids Special,Eco-Friendly Navratri: Green Celebrations & Sustainability,319,65833.76,2,4.3,Kids (5-12),Temple Complex,College Cultural Committee,150,Yes,No,No,0,Yes,No,24010,46,21,63,45,47,Average,Yes,Limited,Moderate
1553,Navratri Cultural Evening,2025-09-22,Day 8,Delhi,Gurgaon,Cultural Program,Navratri as a Platform for Social Unity & Diversity,200,21228.92,2,4.0,Adults (26-45),Stadium,Youth Association,0,No,Yes,No,0,Yes,Yes,14919,56,63,64,42,11,Excellent,Yes,Limited,Moderate
1555,Techno Garba Dance Festival,2025-09-22,Day 8,Uttar Pradesh,Lucknow,Techno Garba,Importance of Shrishti (Creation) & Cosmic Energy,623,55762.87,6,4.5,Youth (13-25),Temple Complex,Youth Association,150,Yes,Yes,No,0,No,No,11985,67,73,53,41,41,Good,No,Wheelchair Accessible,Traditional
1583,Garba Dance Competition,2025-09-22,Day 8,Punjab,Amritsar,Competition,Garba & Dandiya: Cultural & Global Influence,113,10793.48,5,3.7,Senior (45+),Public Park,Municipal Corporation,0,Yes,Yes,No,25000,No,Yes,18916,56,73,65,42,16,Excellent,Yes,Wheelchair Accessible,Traditional
1002,Kids Navratri Special,2025-09-23,Day 9,Rajasthan,Kota,Kids Special,"Fasting Foods, Rituals & Health Benefits",458,82032.3,3,4.8,Adults (26-45),Stadium,Temple Trust,50,Yes,Yes,No,0,Yes,No,49555,27,34,47,42,26,Excellent,Yes,Wheelchair Accessible,Moderate
1022,Navratri Cultural Evening,2025-09-23,Day 9,Maharashtra,Nashik,Cultural Program,Women Empowerment through Devi Worship,215,30432.81,2,4.2,Senior (45+),Public Park,School Management,200,Yes,Yes,No,0,No,No,11136,21,71,68,38,14,Excellent,Yes,Not Accessible,Traditional
1023,Garba Dance Competition,2025-09-23,Day 9,Gujarat,Vadodara,Competition,Eco-Friendly Navratri: Green Celebrations & Sustainability,433,79287.71,5,3.9,Adults (26-45),School Campus,Local Community Committee,0,Yes,No,No,50000,No,No,24524,72,44,54,46,28,Excellent,Yes,Wheelchair Accessible,Traditional
1028,Techno Garba Dance Festival,2025-09-23,Day 9,Delhi,Faridabad,Techno Garba,Mata Sati & the Significance of Shakti Peethas,834,88693.96,4,4.3,Kids (5-12),College Ground,School Management,50,No,Yes,Yes,0,No,No,8943,59,32,56,37,46,Excellent,Yes,Limited,Moderate
1031,Kids Navratri Special,2025-09-23,Day 9,Uttar Pradesh,Lucknow,Kids Special,Women Empowerment through Devi Worship,358,91198.24,4,4.5,Kids (5-12),Open Ground,NGO - Women Empowerment,150,Yes,No,No,0,Yes,No,6415,41,21,52,45,46,Excellent,Yes,Wheelchair Accessible,Traditional
1035,Kids Navratri Special,2025-09-23,Day 9,Gujarat,Rajkot,Kids Special,Eco-Friendly Navratri: Green Celebrations & Sustainability,781,218954.1,2,4.1,Adults (26-45),Stadium,NGO - Women Empowerment,150,Yes,No,No,0,No,No,3708,66,72,65,47,19,Good,Yes,Wheelchair Accessible,Moderate
1041,Traditional Navratri Garba Night,2025-09-23,Day 9,Karnataka,Mysore,Traditional Garba,Women Empowerment through Devi Worship,240,26592.98,5,4.2,Youth (13-25),Temple Complex,College Cultural Committee,50,Yes,No,Yes,0,No,No,25027,77,35,46,34,10,Excellent,Yes,Wheelchair Accessible,Moderate
1049,Kids Navratri Special,2025-09-23,Day 9,Punjab,Amritsar,Kids Special,Devi-Devata in Indian Scriptures & their Symbolism,264,42765.75,4,4.1,All Ages,School Campus,Cultural Society,200,Yes,No,Yes,0,No,No,48327,48,30,47,32,49,Good,Yes,Wheelchair Accessible,Traditional
1074,Kids Navratri Special,2025-09-23,Day 9,Maharashtra,Thane,Kids Special,Devi-Devata in Indian Scriptures & their Symbolism,279,70361.88,3,3.6,Adults (26-45),Open Ground,Temple Trust,150,Yes,No,No,0,Yes,Yes,4292,71,45,50,49,46,Good,Yes,Wheelchair Accessible,Moderate
1086,Kids Navratri Special,2025-09-23,Day 9,Punjab,Mohali,Kids Special,Eco-Friendly Navratri: Green Celebrations & Sustainability,287,25082.36,3,4.4,All Ages,Hotel Banquet,Corporate CSR Initiative,0,Yes,Yes,No,0,No,Yes,8927,30,61,68,41,16,Excellent,No,Limited,Moderate
1095,Navratri Cultural Evening,2025-09-23,Day 9,Madhya Pradesh,Gwalior,Cultural Program,Mata Sati & the Significance of Shakti Peethas,165,38743.8,2,3.6,Senior (45+),School Campus,Youth Association,0,Yes,Yes,No,0,No,Yes,12240,78,67,53,52,13,Good,No,Wheelchair Accessible,Moderate
1112,Navratri Cultural Evening,2025-09-23,Day 9,Madhya Pradesh,Ujjain,Cultural Program,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",287,77673.84,3,4.2,Kids (5-12),School Campus,Temple Trust,0,Yes,No,No,0,Yes,Yes,35716,52,21,69,32,19,Excellent,Yes,Not Accessible,Eco-Friendly
1142,Navratri Cultural Evening,2025-09-23,Day 9,West Bengal,Kolkata,Cultural Program,Devi-Devata in Indian Scriptures & their Symbolism,220,34549.82,3,4.1,Youth (13-25),Community Hall,Residential Welfare Association,0,Yes,No,No,0,No,No,35693,48,23,61,40,32,Good,Yes,Limited,Traditional
1145,Techno Garba Dance Festival,2025-09-23,Day 9,West Bengal,Malda,Techno Garba,Social & Economic Impact of Navratri Celebrations,712,125320.77,4,4.7,Adults (26-45),Public Park,NGO - Women Empowerment,100,No,No,No,0,No,No,34724,50,54,54,53,36,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1155,Navratri Cultural Evening,2025-09-23,Day 9,Delhi,Dwarka,Cultural Program,Garba & Dandiya: Cultural & Global Influence,283,39029.78,2,4.0,All Ages,Community Hall,Youth Association,0,Yes,No,Yes,0,No,No,49400,43,23,52,38,36,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1156,Traditional Navratri Garba Night,2025-09-23,Day 9,Tamil Nadu,Trichy,Traditional Garba,"Music, Dance & Art Forms of Navratri across India",319,55696.36,3,4.4,All Ages,Public Park,College Cultural Committee,50,Yes,No,Yes,0,Yes,Yes,14878,36,41,63,36,24,Average,Yes,Limited,Eco-Friendly
1163,Techno Garba Dance Festival,2025-09-23,Day 9,Karnataka,Mangalore,Techno Garba,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),671,61112.6,4,4.8,Youth (13-25),Stadium,NGO - Women Empowerment,200,Yes,Yes,No,0,Yes,No,10424,41,43,47,43,25,Excellent,No,Wheelchair Accessible,Eco-Friendly
1175,Navratri Cultural Evening,2025-09-23,Day 9,Madhya Pradesh,Indore,Cultural Program,Devi-Devata in Indian Scriptures & their Symbolism,303,78018.46,4,4.3,Senior (45+),Community Hall,Corporate CSR Initiative,150,No,Yes,No,0,No,No,42486,31,44,64,49,33,Excellent,Yes,Not Accessible,Eco-Friendly
1186,Traditional Navratri Garba Night,2025-09-23,Day 9,Karnataka,Mysore,Traditional Garba,Mata Sati & the Significance of Shakti Peethas,437,56157.68,5,4.2,All Ages,College Ground,College Cultural Committee,0,No,No,No,0,Yes,No,13070,77,66,51,41,12,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1188,Techno Garba Dance Festival,2025-09-23,Day 9,Gujarat,Rajkot,Techno Garba,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),1930,444959.83,6,4.0,Senior (45+),Open Ground,College Cultural Committee,100,Yes,Yes,Yes,0,No,No,30850,51,34,53,48,41,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1195,Techno Garba Dance Festival,2025-09-23,Day 9,Punjab,Bathinda,Techno Garba,Navratri as a Platform for Social Unity & Diversity,413,33124.45,4,4.1,Adults (26-45),Public Park,Corporate CSR Initiative,200,Yes,Yes,No,0,No,No,33567,79,58,51,48,48,Excellent,Yes,Wheelchair Accessible,Traditional
1220,Techno Garba Dance Festival,2025-09-23,Day 9,Delhi,Noida,Techno Garba,"Fasting Foods, Rituals & Health Benefits",1355,250391.69,6,4.8,All Ages,Hotel Banquet,Cultural Society,150,No,Yes,No,0,No,Yes,23356,67,36,57,39,36,Good,Yes,Not Accessible,Moderate
1242,Techno Garba Dance Festival,2025-09-23,Day 9,Gujarat,Surat,Techno Garba,"Fasting Foods, Rituals & Health Benefits",1398,301999.74,5,4.1,All Ages,School Campus,School Management,50,Yes,No,No,0,Yes,No,39784,72,29,57,47,12,Good,Yes,Wheelchair Accessible,Moderate
1267,Grand Dandiya Celebration,2025-09-23,Day 9,Maharashtra,Pune,Dandiya Night,Eco-Friendly Navratri: Green Celebrations & Sustainability,450,114944.63,6,3.9,Adults (26-45),Community Hall,Corporate CSR Initiative,100,Yes,Yes,No,0,No,No,13270,33,48,60,46,28,Good,Yes,Not Accessible,Traditional
1270,College Navratri Fest,2025-09-23,Day 9,Uttar Pradesh,Allahabad,College Fest,Navratri as a Platform for Social Unity & Diversity,770,159375.42,5,3.9,Kids (5-12),Temple Complex,Local Community Committee,100,Yes,Yes,No,0,Yes,Yes,1368,60,78,55,44,19,Excellent,Yes,Limited,Moderate
1284,Techno Garba Dance Festival,2025-09-23,Day 9,Uttar Pradesh,Agra,Techno Garba,Social & Economic Impact of Navratri Celebrations,502,88535.13,4,4.1,Youth (13-25),Community Hall,College Cultural Committee,0,Yes,Yes,No,0,Yes,Yes,13577,75,80,63,54,30,Good,No,Limited,Moderate
1289,Kids Navratri Special,2025-09-23,Day 9,Karnataka,Belgaum,Kids Special,Indian Culture & Traditions during Navratri,260,71210.22,3,3.7,All Ages,Community Hall,Youth Association,150,Yes,Yes,No,0,Yes,No,6660,37,71,54,49,27,Good,Yes,Limited,Eco-Friendly
1305,Grand Dandiya Celebration,2025-09-23,Day 9,Karnataka,Mysore,Dandiya Night,Garba & Dandiya: Cultural & Global Influence,715,78053.9,7,4.2,Kids (5-12),Stadium,Municipal Corporation,100,Yes,No,No,0,Yes,No,22586,52,53,65,34,43,Excellent,No,Limited,Moderate
1313,College Navratri Fest,2025-09-23,Day 9,Maharashtra,Mumbai,College Fest,Devi-Devata in Indian Scriptures & their Symbolism,853,107243.95,7,4.0,Senior (45+),Open Ground,Corporate CSR Initiative,0,No,Yes,No,0,Yes,No,5332,54,28,58,35,19,Good,No,Wheelchair Accessible,Traditional
1318,Grand Dandiya Celebration,2025-09-23,Day 9,Rajasthan,Ajmer,Dandiya Night,Navratri as a Platform for Social Unity & Diversity,688,123258.87,6,4.3,Kids (5-12),Temple Complex,Municipal Corporation,100,No,No,Yes,0,No,Yes,12545,60,23,47,50,33,Good,Yes,Wheelchair Accessible,Traditional
1323,Kids Navratri Special,2025-09-23,Day 9,West Bengal,Kolkata,Kids Special,Women Empowerment through Devi Worship,266,68716.54,3,4.0,Kids (5-12),School Campus,Youth Association,0,No,Yes,No,0,No,Yes,38029,79,59,46,37,29,Good,No,Wheelchair Accessible,Moderate
1337,Celebrity Navratri Night,2025-09-23,Day 9,Maharashtra,Nashik,Celebrity Night,"Fasting Foods, Rituals & Health Benefits",1683,169378.49,6,4.3,Senior (45+),Hotel Banquet,School Management,100,No,Yes,No,0,No,Yes,29834,71,36,66,53,37,Good,No,Wheelchair Accessible,Moderate
1361,Grand Dandiya Celebration,2025-09-23,Day 9,Uttar Pradesh,Allahabad,Dandiya Night,Women Empowerment through Devi Worship,305,70639.22,6,4.6,Senior (45+),Open Ground,Municipal Corporation,0,No,No,Yes,0,No,No,35248,75,25,59,31,44,Good,Yes,Limited,Moderate
1365,Traditional Navratri Garba Night,2025-09-23,Day 9,Delhi,Noida,Traditional Garba,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",415,45639.68,3,4.2,All Ages,Open Ground,Municipal Corporation,150,Yes,No,No,0,Yes,No,26651,34,35,67,44,38,Excellent,No,Wheelchair Accessible,Moderate
1392,Traditional Navratri Garba Night,2025-09-23,Day 9,Rajasthan,Jaipur,Traditional Garba,Comparative Study: Navratri Celebrations in Different States of India,519,123831.59,5,4.0,Youth (13-25),Open Ground,NGO - Women Empowerment,0,No,No,Yes,0,No,No,45698,75,69,64,40,12,Good,Yes,Not Accessible,Eco-Friendly
1441,Kids Navratri Special,2025-09-23,Day 9,Maharashtra,Nagpur,Kids Special,"Music, Dance & Art Forms of Navratri across India",622,89007.44,3,4.1,Youth (13-25),Hotel Banquet,School Management,0,No,No,No,0,No,No,46325,50,79,60,52,10,Good,Yes,Not Accessible,Moderate
1454,Grand Dandiya Celebration,2025-09-23,Day 9,Madhya Pradesh,Sagar,Dandiya Night,Comparative Study: Navratri Celebrations in Different States of India,413,77112.13,5,4.6,Senior (45+),College Ground,Local Community Committee,0,Yes,No,No,0,No,No,26766,78,71,59,31,16,Good,Yes,Wheelchair Accessible,Moderate
